X,Variedad,Tratat_quim_semilla,Labranza,Dehierbe,Escarda,Arreglo,Barbecho,Rastreo,Nivelacion,Trazos,Reformacion_surcos,Preparacion_suelo,Fertilizacion_quimica_suelo,Fertilizacion_quimica_foliar,Biofertilizantes,Mejoradores,Control_quimico_malezas,N,P,K,TM_Avg,TX_Avg,SD_Acu,P_Acu,D_Range,TX_34_Frec,TM_15_Frec,P_10_Frec,Rendimiento,latitud_n,longitud_w,fecha_de_siembra,Drenaje_in,Arena_prc,Arcilla_pr,Limo_prc,CE,PH,MO,CIC,SB_prc,Sloperast
293,DEKALB 2061,0,Convencional,0,0,0,0,0,0,0,1,0,3,1,1,0,3,235.25,0,0,14.09158416,28.66336634,101219.9794,492,14.57178218,0.004950495,0.465346535,0.905940594,14.3,293,293,5/5/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.09326971
294,DEKALB 2061,0,Convencional,0,0,2,0,2,0,1,0,0,3,1,1,0,2,142.25,69,15,13.84634146,28.45609756,101830.3389,482,14.6097561,0.004878049,0.507317073,0.907317073,12.4,294,294,5/8/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.247396464
295,DEKALB 2061,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,1,1,0,1,281.75,50,30,14.11940299,28.67164179,100813.9133,491,14.55223881,0.004975124,0.462686567,0.905472637,13.2,295,295,5/5/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.955120272
296,P2844,0,Convencional,0,0,0,0,0,0,0,1,0,3,1,1,0,3,248.25,15,0,12.06848938,27.08292683,98936.2913,484,15.01443745,0,0.76097561,0.902439024,10.6,296,296,6/8/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.01672575
297,DEKALB 2069,0,Convencional,0,0,0,0,0,0,0,1,0,3,1,1,0,2,344,23,0,14.03217822,28.60891089,100731.1159,491,14.57673267,0.004950495,0.475247525,0.905940594,13.8,297,297,5/6/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,2.078181893
298,CIMARRON,1,Convencional,0,1,0,1,2,0,1,0,0,2,1,0,0,1,82,40,0,13.24147727,27.42045455,87315.24317,454,14.17897727,0,0.897727273,0.886363636,6,298,298,5/24/2017,5,46,16,17,2,6.557685658,1.95059571,21.36994992,84.48689106,1.348111025
299,CANGURO,0,Convencional,0,1,0,1,1,1,1,0,0,1,1,0,0,1,54.2,138.3,0.1,13.85238095,28.7047619,105950.7639,397,14.85238095,0.014285714,0.557142857,0.923809524,10.4,299,299,4/26/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.169698692
300,CANGURO,0,Convencional,0,2,0,1,2,1,1,0,0,2,0,0,0,2,125.75,138,0,14.16494845,28.66237113,97660.01257,409,14.49742268,0.020618557,0.484536082,0.912371134,10.6,300,300,5/9/2017,3,17,51,14,38,7.985063339,0.640335775,40.33563416,86.61642857,0.139952405
301,XR20A CERES,0,Convencional,0,0,0,0,2,0,0,0,0,2,1,0,0,1,303.7294,63.16,17.12,13.78021978,28.07967033,90855.65539,361,14.29945055,0.005494505,0.543956044,0.923076923,11.2,301,301,5/26/2017,3,20,49,12,14,6.963227906,1.144461575,39.26217863,87.37382716,0.354503476
302,XR20A CERES,0,Convencional,0,0,0,0,0,0,0,0,0,2,1,0,0,1,309.7294,46.16,30.12,13.88043478,28.23369565,91610.94338,366,14.35326087,0.005434783,0.451086957,0.929347826,10.3,302,302,5/27/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.255524586
303,XR20A CERES,0,Convencional,0,0,0,0,2,0,0,0,0,2,1,0,0,1,320.03675,46.2,0.15,13.97272727,27.96666667,81854.9219,352,13.99393939,0,0.460606061,0.927272727,10.86,303,303,6/10/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.195354986
304,XR20A CERES,0,Convencional,0,0,1,0,1,0,0,0,0,2,1,0,0,2,289.2294,46.16,30.12,13.9619883,28.04385965,85551.10155,356,14.08187135,0,0.50877193,0.923976608,11.94,304,304,6/1/2017,5,35,31,15,2,6.676701781,1.817399657,24.89559307,79.3439241,0.520538984
305,BERRENDO,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,5,0,0,3,239.25,115,30,12.06375601,27.04139229,109513.1624,395,14.97763628,0.00456621,0.931506849,0.931506849,6.9,305,305,5/7/2017,4,40,22,16,2,7.091616613,0.834257881,19.1177493,84.83035237,0.358699514
306,BERRENDO,0,Ag conservacion,0,0,0,0,0,0,0,0,1,3,4,1,0,3,240.45,3,28,12.3490566,27.25235849,106892.9587,396,14.90330189,0.004716981,0.929245283,0.924528302,12.5,306,306,5/5/2017,4,40,22,16,2,7.091616613,0.834257881,19.1177493,84.83035237,0.304929858
307,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,0,1,3,5,1,0,3,240.65,10.4,28,12.3490566,27.25235849,106892.9587,396,14.90330189,0.004716981,0.929245283,0.924528302,10,307,307,5/5/2017,4,40,22,16,2,7.091616613,0.834257881,19.1177493,84.83035237,0.304929858
308,BERRENDO,0,Ag conservacion,0,0,0,0,0,0,0,0,1,3,5,0,0,4,220.6,12.2,9,12.3490566,27.25235849,106892.9587,396,14.90330189,0.004716981,0.929245283,0.924528302,8.8,308,308,5/5/2017,4,40,22,16,2,7.091616613,0.834257881,19.1177493,84.83035237,0.304929858
309,CIMARRON,0,Cero Minima,0,0,0,0,1,0,0,0,0,3,4,0,0,4,270.8,133.3,42,12.16438356,27.15753425,109951.9073,394,14.99315068,0.00456621,0.931506849,0.931506849,10.6,309,309,5/4/2017,4,40,22,16,2,7.091616613,0.834257881,19.1177493,84.83035237,0.22721574
310,CIMARRON,1,Cero Minima,1,0,0,0,0,0,0,1,0,3,2,0,1,1,307.2,0.5,0.36,14.38924051,28.18037975,79703.52243,454,13.79113924,0,0.506329114,0.886075949,11.8,310,310,5/24/2017,3,24,48,9,2,7.197488844,1.532711559,34.55572422,96.0652222,1.79710513
311,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,1,1,0,2,257,52,30,14.5801105,28.77900552,91214.08486,504,14.19889503,0.016574586,0.370165746,0.878453039,11.2,311,311,5/12/2017,3,20,49,12,14,6.963227906,1.144461575,39.26217863,87.37382716,0.334075615
312,ANTILOPE,0,Convencional,0,0,0,0,1,1,0,0,0,1,1,0,0,2,80.1147,64.08,32.06,14.17460317,28.6031746,93948.94065,488,14.42857143,0.026455026,0.407407407,0.878306878,12,312,312,5/20/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.806343006
313,CIMARRON,1,Cero Minima,1,0,0,0,0,0,0,1,1,3,2,0,1,2,309.5,66.4,0.52,14.02777778,28.34166667,90821.33645,455,14.31388889,0.005555556,0.588888889,0.9,13.5,313,313,5/15/2017,3,20,49,12,14,6.963227906,1.144461575,39.26217863,87.37382716,2.926081353
314,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,1,1,0,2,245.75,15,45,14.14320388,28.73058252,100783.5513,509,14.58737864,0.014563107,0.402912621,0.898058252,12.5,314,314,5/9/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.260444858
315,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,1,1,0,2,253.75,46,45,13.2650608,28.29872881,113417.4083,509,15.03366802,0.012711864,0.478813559,0.911016949,12.5,315,315,5/9/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.260444858
316,ASGROW PUMA,0,Convencional,0,1,0,1,1,0,1,0,0,3,0,0,0,1,194.75,30,0,14.05687204,29.1943128,110159.2662,479,15.13744076,0.009478673,0.507109005,0.909952607,14.5,316,316,3/21/2017,3,20,55,6,14,8.35,1.28,39.91125,100,0.062131068
317,ANTILOPE,0,Ag conservacion,1,0,0,0,0,0,0,1,0,2,0,0,0,2,184,0,0,14.84545455,28.83030303,83648.6658,474,13.98484848,0.018181818,0.345454545,0.884848485,11.5,317,317,5/12/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.463750278
318,ANTILOPE,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,1,0,0,2,199.5,46,30,14.53385417,29.23177083,97946.37081,447,14.69791667,0.020833333,0.401041667,0.895833333,15.5,318,318,4/11/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.025914297
319,P3015W,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,0,0,0,2,273.75,46,30,14.61229947,29.22727273,95340.57932,447,14.61497326,0.021390374,0.385026738,0.893048128,13.2,319,319,4/14/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.025914297
320,CRIOLLO,0,Ag conservacion,0,0,0,0,0,0,0,0,1,3,1,0,0,1,130.5,46,30,12.85175879,27.61809045,98984.38519,418,14.76633166,0.010050251,0.773869347,0.909547739,8.4,320,320,5/21/2017,4,45,31,12,2,7.806782721,1.39069834,23.82849492,94.72094697,0.825857196
321,BERRENDO,0,Ag conservacion,0,0,0,0,0,0,0,0,1,3,1,0,0,1,130.5,46.4,30.52,12.85175879,27.61809045,98984.38519,418,14.76633166,0.010050251,0.773869347,0.909547739,18.4,321,321,5/21/2017,4,45,31,12,2,7.806782721,1.39069834,23.82849492,94.72094697,0.825857196
322,CIMARRON,0,Convencional,0,0,0,1,1,0,1,0,0,2,0,0,0,2,276,0,0,14.53672316,29.0819209,91387.85586,465,14.54519774,0.005649718,0.429378531,0.898305085,11,322,322,4/17/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.788920183
323,P3015W,0,Convencional,0,0,0,1,1,1,0,0,0,2,0,0,0,1,186.75,0,0,13.76576577,28.70945946,112162.7673,480,14.94369369,0.004504505,0.545045045,0.914414414,11,323,323,4/17/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.19244683
324,CIMARRON,0,Cero Minima,0,1,0,0,2,0,1,0,0,2,0,1,1,0,215,92,0,14.15384615,28.98205128,100662.3582,375,14.82820513,0.015384615,0.564102564,0.912820513,13.2,324,324,4/6/2017,4,30,34,16,2,7.416145833,0.585,25.36802083,95.08770833,0.503370779
325,CIMARRON,0,Cero Minima,0,1,0,0,1,0,1,0,0,2,1,1,0,1,201.5,93.5,0,12.39640258,27.0860501,90724.90378,340,14.68964753,0,0.686170213,0.914893617,13.9,325,325,6/16/2017,4,30,34,16,2,7.416145833,0.585,25.36802083,95.08770833,0.059772635
326,ANTILOPE,0,Cero Minima,0,1,0,0,2,0,0,0,1,4,1,1,0,2,287.75,52,0,13.65853659,28.41463415,102015.0506,428,14.75609756,0.014634146,0.52195122,0.912195122,17,326,326,5/11/2017,3,25,49,7,25,8,1.8,28.5,100,0.011330594
327,CIMARRON,0,Convencional,1,0,0,1,3,0,0,0,0,2,1,1,0,1,215.5,116,0,12.58002095,27.35877066,97585.601,357,14.77874971,0,0.651741294,0.915422886,13.8,327,327,6/2/2017,4,30,34,16,2,7.416145833,0.585,25.36802083,95.08770833,0.148406403
328,P2844,0,Cero Minima,0,2,1,0,1,0,0,0,1,3,1,1,0,2,306.765,74.88,0,13.95774648,29.01643192,110033.845,394,15.05868545,0.014084507,0.563380282,0.924882629,7.1,328,328,3/28/2017,4,30,34,16,2,7.416145833,0.585,25.36802083,95.08770833,0.079462862
329,P2844,0,Cero Minima,0,1,1,0,1,0,0,0,1,2,1,1,0,1,241.5,78,0,12.80569508,27.53434583,95963.39203,388,14.72865076,0,0.609137056,0.913705584,12.2,329,329,6/2/2017,4,30,34,16,2,7.416145833,0.585,25.36802083,95.08770833,0.128000439
330,XR20A CERES,0,Convencional,0,0,0,1,0,0,0,0,0,2,1,0,0,1,289.2294,46.16,30.12,13.6242236,27.67391304,79585.91541,338,14.04968944,0,0.540372671,0.925465839,10.65,330,330,6/17/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.835705588
331,XR20A CERES,0,Convencional,0,0,0,0,2,0,0,0,0,2,1,0,0,1,372.2294,69.16,30.12,13.44444444,27.55864198,79798.53491,336,14.11419753,0,0.580246914,0.925925926,9.31,331,331,6/19/2017,5,35,31,15,2,6.676701781,1.817399657,24.89559307,79.3439241,0.459103466
332,XR20A CERES,0,Convencional,0,0,0,1,0,0,0,0,0,2,1,0,0,1,307.2294,46.16,30.12,13.46381579,27.5,74304.96306,322,14.03618421,0,0.532894737,0.927631579,10.91,332,332,6/29/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.249475756
333,XR20A CERES,0,Convencional,0,0,0,0,2,0,0,0,0,2,1,0,0,1,258.7294,92.16,30.12,13.58606557,27.51229508,59347.70428,209,13.92622951,0,0.549180328,0.942622951,10.21,333,333,7/22/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.226088627
334,XR20A CERES,0,Convencional,0,0,0,1,0,0,0,0,0,2,0,0,0,1,328.75,69,30,13.20467836,27.55555556,83402.05024,336,14.35087719,0,0.538011696,0.935672515,11.3,334,334,6/20/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.255524586
335,XR20A CERES,0,Convencional,0,0,0,1,0,0,0,0,0,2,1,0,0,1,290.7294,115.16,0.12,13.73101266,27.70253165,78268.16233,337,13.97151899,0,0.556962025,0.924050633,9.43,335,335,6/17/2017,5,35,31,15,2,6.676701781,1.817399657,24.89559307,79.3439241,0.520538984
336,XR20A CERES,0,Convencional,0,0,0,0,2,0,0,0,0,2,1,0,0,1,291.9794,92.16,30.12,13.86571429,28.1,86900.25444,356,14.23428571,0,0.457142857,0.931428571,10.63,336,336,6/4/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.175461982
337,P2844,0,Cero Minima,0,0,1,0,1,0,1,0,0,2,1,1,0,1,194.84,74.88,0,14.234375,28.875,98510.41959,387,14.640625,0.015625,0.53125,0.911458333,14.2,337,337,4/20/2017,4,30,34,16,2,7.416145833,0.585,25.36802083,95.08770833,0.189847103
338,ANTILOPE Y,0,Convencional,0,0,0,1,2,1,0,0,0,3,1,0,0,2,231.94,12,0,14.66939891,28.9863388,92702.18954,488,14.31693989,0.032786885,0.366120219,0.87431694,14,338,338,5/8/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.806343006
339,BERRENDO,0,Ag conservacion,0,0,0,0,0,0,0,0,1,1,0,0,0,1,64,46,30,12.4298116,27.255997,99933.96211,418,14.8261854,0.004926108,0.793103448,0.911330049,12.3,339,339,5/26/2017,4,45,31,12,2,7.806782721,1.39069834,23.82849492,94.72094697,0.825857196
340,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,1,0,2,1,0,0,1,196.2,119.6,0.2,14.26086957,28.52717391,91903.1378,469,14.26630435,0.016304348,0.434782609,0.891304348,9.5,340,340,5/18/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.623207005
341,CIMARRON,0,Convencional,0,0,0,1,2,0,1,0,0,3,1,0,1,1,306.4,102.6,0.2,14.55107527,28.98655914,95261.02064,475,14.43548387,0.016129032,0.413978495,0.892473118,12.7,341,341,4/25/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.110052955
342,P3015W,0,Convencional,0,1,0,1,1,0,1,0,0,2,0,0,0,1,257.5,59.5,10.5,13.70100503,28.36683417,100891.833,492,14.66582915,0,0.718592965,0.914572864,10,342,342,4/24/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.206123936
343,P3015W,0,Convencional,0,1,0,1,0,0,1,0,0,2,0,0,0,1,161,30,0,13.74615385,28.33846154,98445.45222,497,14.59230769,0,0.697435897,0.912820513,8,343,343,4/29/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.074170895
344,P3015W,0,Convencional,0,0,0,1,1,0,1,0,0,2,0,0,2,1,299,0,0,13.635,28.265,100502.2109,497,14.63,0,0.705,0.915,10.9,344,344,4/30/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.074170895
345,P3015W,0,Convencional,0,1,0,1,1,0,1,0,0,2,0,0,1,1,315,0,0,13.65128205,28.14358974,97785.06751,494,14.49230769,0,0.702564103,0.912820513,10.5,345,345,5/6/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.092049571
346,ANTILOPE,0,Convencional,0,0,0,1,1,1,1,0,0,1,0,0,0,1,299,0,0,14.31443299,28.88659794,99520.5794,480,14.57216495,0.005154639,0.479381443,0.902061856,10.5,346,346,4/18/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.19244683
347,P3015W,0,Convencional,0,1,0,1,1,0,1,0,0,2,0,1,0,1,271,0,0,13.61809045,28.20100503,99846.17241,492,14.58291457,0,0.718592965,0.914572864,10,347,347,5/2/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.206123936
348,DEKALB 2069,0,Convencional,0,0,0,1,1,0,1,0,0,1,0,0,0,1,197.5,59.5,59.5,13.84162896,28.76696833,112136.3455,482,14.92533937,0.004524887,0.542986425,0.914027149,10.8,348,348,4/15/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.19244683
349,ANTILOPE,0,Convencional,0,0,1,0,1,1,1,0,0,1,0,0,0,2,241.8,57.8,57.8,13.42060086,28.58369099,116639.2411,481,15.16309013,0.004291845,0.557939914,0.918454936,11.5,349,349,4/19/2017,3,20,55,6,14,8.35,1.28,39.91125,100,0.098484957
350,BERRENDO,0,Convencional,0,0,0,1,1,1,1,0,0,1,0,0,0,1,460,0,0,13.08311426,27.93953488,105018.5331,464,14.85642063,0.009302326,0.544186047,0.911627907,10,350,350,5/19/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.593840192
351,CRIOLLO,0,Cero Minima,0,1,1,0,1,0,1,0,0,1,1,0,0,0,41,0,0,13.17111111,28.72,118106.9641,373,15.54888889,0.013333333,0.755555556,0.933333333,6.8,351,351,3/1/2017,1,1,1,1,1,0,0,0,0,1.077788597
352,P3015W,0,Convencional,0,0,0,1,1,1,1,0,0,1,0,0,0,1,299,0,0,12.93064516,27.80930233,104640.1495,450,14.87865716,0,0.562790698,0.91627907,10.9,352,352,5/22/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,2.500505394
353,P3015W,0,Convencional,0,0,0,1,1,1,1,0,0,2,0,0,0,0,212,51,51,13.8968254,28.63227513,97634.00709,470,14.73544974,0,0.666666667,0.91005291,11.1,353,353,4/12/2017,3,20,49,12,14,6.963227906,1.144461575,39.26217863,87.37382716,5.981494115
354,DEKALB 2061,0,Ag conservacion,0,0,0,0,0,0,0,0,0,3,1,1,0,2,464.5,130,30,14.57386364,28.61363636,87557.61011,458,14.03977273,0.011363636,0.352272727,0.897727273,12.72,354,354,5/21/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.891752505
355,CIMARRON,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,1,0,0,1,123,0,0,14.76608187,28.66374269,84984.66314,466,13.89766082,0.011695906,0.333333333,0.888888889,11.28,355,355,5/22/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.366491206
356,P3055W,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,0,0,0,2,303,62,72,14.52688172,28.75806452,90509.44955,579,14.2311828,0.016129032,0.35483871,0.860215054,11.78,356,356,5/22/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.069524357
357,P2844,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,0,0,0,2,316,42,56,13.93401015,28.43147208,96041.18301,576,14.49746193,0.005076142,0.416243655,0.868020305,5.61,357,357,5/26/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.555132299
358,BERRENDO,0,Convencional,0,2,0,1,1,1,1,0,0,2,1,0,0,1,275,115,0,13.60277778,27.98055556,88584.40786,435,14.37777778,0,0.466666667,0.894444444,10.45,358,358,6/5/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.109300764
359,P3015W,0,Convencional,0,1,0,1,1,1,1,0,0,2,1,0,0,1,213.75,115,0,13.13392449,27.73157895,92133.28013,447,14.59765446,0,0.521052632,0.894736842,12.37,359,359,6/6/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,3.358104484
360,CIMARRON,0,Convencional,0,1,0,0,0,1,1,0,0,2,1,0,0,1,252,115,0,12.91154024,27.55851064,91397.76446,427,14.6469704,0,0.54787234,0.893617021,11.2,360,360,6/11/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.098922125
361,BERRENDO,0,Convencional,0,2,0,0,0,0,0,0,0,3,1,1,0,1,259.7,48.3,24.1,13.72994652,28.15775401,90964.35405,440,14.42780749,0,0.449197861,0.893048128,10.85,361,361,5/28/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.068243795
362,BERRENDO,0,Convencional,0,2,0,0,1,1,0,0,0,3,1,1,0,1,220.55,36.45,48.15,14.21276596,28.60106383,93966.92795,426,14.38829787,0.021276596,0.404255319,0.89893617,11.1,362,362,5/17/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.995323182
363,BERRENDO,0,Convencional,0,2,0,1,1,1,1,0,0,2,1,1,0,1,198.2,48.3,24.1,13.74860335,28.07541899,88112.50961,426,14.32681564,0,0.452513966,0.893854749,9.86,363,363,6/3/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.266998756
364,BERRENDO,0,Convencional,0,2,0,1,1,1,1,0,0,3,1,1,0,1,239.55,40.45,20.15,13.84278351,28.3943299,96393.56428,425,14.55154639,0.015463918,0.427835052,0.902061856,10.98,364,364,5/20/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.206448126
365,BERRENDO,0,Convencional,0,1,0,0,1,1,1,0,0,2,1,1,0,1,198.2,48.3,24.1,13.65217391,28.02445652,90974.62661,417,14.37228261,0,0.483695652,0.907608696,10.82,365,365,5/30/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.13283795
366,BERRENDO,0,Convencional,0,1,0,1,1,1,1,0,0,2,2,2,0,1,231.4,30.6,60.2,13.1897763,28.28820961,113473.6213,415,15.09843331,0.017467249,0.524017467,0.930131004,10.38,366,366,5/2/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.031089928
367,BERRENDO,0,Convencional,1,2,1,0,1,1,0,0,0,2,1,1,0,2,151.7,60.3,80.1,13.86881188,28.51980198,100422.7947,477,14.6509901,0.014851485,0.455445545,0.900990099,10.98,367,367,5/12/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.894355408
368,BERRENDO,0,Convencional,0,2,0,1,1,1,1,0,0,2,1,1,0,1,195.95,69.3,0.1,13.8125,28.07386364,85522.52551,426,14.26136364,0,0.454545455,0.892045455,4.5,368,368,6/5/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.064326435
369,CIMARRON,0,Convencional,0,2,0,1,1,1,1,0,0,3,2,1,0,1,253.9,60.6,54.2,13.17360686,28.03755869,104094.4031,456,14.86395183,0.014084507,0.478873239,0.906103286,9.89,369,369,5/20/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.033976154
370,ANTILOPE,0,Convencional,0,2,0,0,0,0,1,0,0,2,1,1,0,1,192.2,36.3,48.1,14.38736264,28.6043956,91125.14285,466,14.21703297,0.016483516,0.401098901,0.89010989,11.64,370,370,5/17/2017,3,20,49,12,14,6.963227906,1.144461575,39.26217863,87.37382716,1.883979452
371,BERRENDO,0,Ag conservacion,0,2,1,0,0,0,0,1,0,2,1,1,0,2,326.45,115.3,0.1,14.20652174,28.51630435,91697.90607,425,14.30978261,0.010869565,0.402173913,0.89673913,10.55,371,371,5/21/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.206448126
372,CIMARRON,0,Convencional,0,1,0,0,0,1,1,0,0,2,1,0,0,1,160.4,115.6,0.2,12.88533453,27.56217617,93227.93191,447,14.67684163,0,0.569948187,0.896373057,10.7,372,372,6/7/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,3.358104484
373,BERRENDO,0,Convencional,0,1,0,1,1,1,1,0,0,2,1,0,0,1,174,92.6,0.4,13.46039604,28.17574257,99149.84664,447,14.71534653,0.00990099,0.475247525,0.900990099,11.12,373,373,5/22/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,3.358104484
374,P3055W,0,Convencional,0,1,0,0,1,1,1,0,0,2,1,0,0,1,206,115.6,0.4,13.06472826,27.7775,97598.69758,440,14.71277174,0,0.515,0.9,11.87,374,374,5/30/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.867988031
375,ASGROW PUMA,0,Ag conservacion,0,1,0,0,0,0,1,0,0,2,1,0,0,1,174,92,0,13.26003344,27.86666667,95353.10946,435,14.60663322,0,0.487179487,0.902564103,11.5,375,375,5/31/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.109300764
376,P3055W,0,Convencional,0,1,0,1,1,1,1,0,0,2,1,0,0,2,192.9,25.6,50.2,14.47484277,28.25157233,79623.56947,434,13.77672956,0,0.396226415,0.880503145,11.95,376,376,6/1/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.158555
377,P3055W,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,0,0,0,2,323.8,40,40,13.85641026,28.33333333,93380.98014,586,14.47692308,0,0.425641026,0.861538462,4.16,377,377,5/29/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.088995815
378,BERRENDO,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,3,0,0,1,338,72,96,10.06069364,26.93082433,79087.39779,65,16.87013069,0,0.907514451,0.988439306,16.2,378,378,9/22/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.022646241
379,BERRENDO,0,Cero Minima,0,0,0,0,0,0,0,0,0,2,0,0,0,2,228,60,80,14.5862069,28.56609195,84317.67369,587,13.97988506,0,0.362068966,0.844827586,3.98,379,379,5/30/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.108814627
380,P3055W,0,Cero Minima,0,0,0,0,0,0,0,0,0,2,0,0,0,1,256,48,64,13.60416667,28.08333333,92864.49657,565,14.47916667,0,0.447916667,0.869791667,4.65,380,380,6/5/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.555132299
381,P3055W,0,Cero Minima,0,0,0,0,0,0,0,0,0,2,0,0,0,1,256,48,64,14.21727749,28.57591623,93799.257,576,14.35863874,0.010471204,0.387434555,0.863874346,9.51,381,381,5/24/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.477603779
382,P3055W,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,0,0,0,2,363.8,60,60,13.98148148,28.33862434,92170.63157,576,14.35714286,0,0.412698413,0.862433862,12.92,382,382,5/30/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.007594413
383,BERRENDO,0,Cero Minima,0,0,0,0,0,0,0,0,0,2,1,0,0,2,228,60,80,14.0825,28.6225,96822.1489,591,14.54,0.02,0.395,0.87,3.43,383,383,5/20/2017,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.015544965
